KMEANS_FURRR,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,19.905,21.255,41.16,5
KMEANS_FURRR,1,13400000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,20.191,18.734,38.925,6
KMEANS_RESULTS,1,13400000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.067,20.565,20.632,1
KMEANS_RESULTS,1,13400000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.038,14.045,14.083,2
KMEANS_RESULTS,1,13400000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.059,13.987,14.046,3
KMEANS_RESULTS,1,13400000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.022,13.888,13.91,4
KMEANS_RESULTS,1,13400000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.062,13.413,13.475,5
KMEANS_RESULTS,1,13400000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.05,13.99,14.04,6
KMEANS_FUTUREAPPLY,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,21.612,23.423,45.035,1
KMEANS_FUTUREAPPLY,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.222,21.292,44.514,2
KMEANS_FUTUREAPPLY,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.217,21.73,44.947,3
KMEANS_FUTUREAPPLY,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.352,21.663,45.015,4
KMEANS_FUTUREAPPLY,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.6,21.803,45.403,5
KMEANS_FUTUREAPPLY,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,24.599,21.595,46.194,6
KMEANS_FURRR,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,21.772,22.779,44.551,1
KMEANS_FURRR,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.27,23.586,46.856,2
KMEANS_FURRR,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.556,25.599,49.155,3
KMEANS_FURRR,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,23.991,24.783,48.774,4
KMEANS_FURRR,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,24.319,25.297,49.616,5
KMEANS_FURRR,1,15600000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,24.91,22.984,47.894,6
KMEANS_RESULTS,1,15600000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.291,22.892,23.183,1
KMEANS_RESULTS,1,15600000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.037,16.514,16.551,2
KMEANS_RESULTS,1,15600000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.055,16.317,16.372,3
KMEANS_RESULTS,1,15600000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.042,16.113,16.155,4
KMEANS_RESULTS,1,15600000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.056,15.666,15.722,5
KMEANS_RESULTS,1,15600000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.033,15.98,16.013,6
KMEANS_FUTUREAPPLY,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,24.579,25.621,50.2,1
KMEANS_FUTUREAPPLY,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,27.278,24.417,51.695,2
KMEANS_FUTUREAPPLY,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,27.564,25.696,53.26,3
KMEANS_FUTUREAPPLY,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,26.36,24.913,51.273,4
KMEANS_FUTUREAPPLY,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,25.959,25.1,51.059,5
KMEANS_FUTUREAPPLY,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,27.661,24.633,52.294,6
KMEANS_FURRR,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,25.477,25.82,51.297,1
KMEANS_FURRR,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,27.504,26.524,54.028,2
KMEANS_FURRR,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,25.824,27.281,53.105,3
KMEANS_FURRR,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,27.811,27.725,55.536,4
KMEANS_FURRR,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,27.853,27.273,55.126,5
KMEANS_FURRR,1,17800000,100,10,50,normal,2,1.00E-09,50,future_multicore,4.4.0,26.387,28.552,54.939,6
KMEANS_RESULTS,1,17800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.061,25.222,25.283,1
KMEANS_RESULTS,1,17800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.043,18.22,18.263,2
KMEANS_RESULTS,1,17800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.034,18.34,18.374,3
KMEANS_RESULTS,1,17800000,100,10,50,normal,2,1.00E-09,50,RCOMPSs,4.4.0,0.048,18.46,18.509,4
